# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.HSF.0006	-0.0	1.1245267411762694	-0.0	-0.0
GM.5.0.Paired_box.0011	25.187637087901514	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0075	-0.0	-0.0	-0.0	6.179998780258067
GM.5.0.C2H2_ZF.0251	-0.0	-0.0	1.6598561145993715	0.4814132525219921
GM.5.0.Sox.0024	-0.0	0.19333676255919424	2.6418050660718495	0.42561678628209565
GM.5.0.Paired_box.0001	0.9822048263029374	1.8067017434538513	0.03522061928004884	-0.0
GM.5.0.C2H2_ZF.0282	2.708379221802123	-0.0	0.11349239427156017	-0.0
GM.5.0.C2H2_ZF_Homeodomain.0003	176.87958268301114	9.283372533112901	-0.0	-0.0
GM.5.0.Nuclear_receptor.0112	-0.0	-0.0	-0.0	23.106359509488556
GM.5.0.C2H2_ZF.0056	-0.0	12.112540733465757	24.14028437334248	1.3012611934211233
